incident_id,date,predicted_category_machine,predicted_category_human,state,year,month,year_month,quarter
67357,2024-08-11,Groups / Movements,Antisemitism,Maryland,2024,8,2024-08,3
67359,2024-08-11,Groups / Movements,Antisemitism,Maryland,2024,8,2024-08,3
67434,2024-08-18,Groups / Movements,Antisemitism,Maryland,2024,8,2024-08,3
67469,2024-08-22,Groups / Movements,Antisemitism,Maryland,2024,8,2024-08,3
67501,2024-08-28,Groups / Movements,Antisemitism,Maryland,2024,8,2024-08,3
67502,2024-08-28,Groups / Movements,Antisemitism,Maryland,2024,8,2024-08,3
67524,2024-08-30,Groups / Movements,Antisemitism,Maryland,2024,8,2024-08,3
67595,2024-09-07,Groups / Movements,Antisemitism,Maryland,2024,9,2024-09,3
67610,2024-09-09,Groups / Movements,Antisemitism,Maryland,2024,9,2024-09,3
67681,2024-09-17,Groups / Movements,Antisemitism,Michigan,2024,9,2024-09,3
67699,2024-09-18,Groups / Movements,Antisemitism,Michigan,2024,9,2024-09,3
67724,2024-09-20,Groups / Movements,Antisemitism,Michigan,2024,9,2024-09,3
67725,2024-09-20,Groups / Movements,Antisemitism,Michigan,2024,9,2024-09,3
67726,2024-09-20,Groups / Movements,Antisemitism,Michigan,2024,9,2024-09,3
67815,2024-09-27,Groups / Movements,Antisemitism,Michigan,2024,9,2024-09,3
67335,2024-08-08,Groups / Movements,Antisemitism,Minnesota,2024,8,2024-08,3
67377,2024-08-13,Groups / Movements,Antisemitism,Minnesota,2024,8,2024-08,3
67116,2024-07-01,Groups / Movements,Antisemitism,South Dakota,2024,7,2024-07,3
67245,2024-07-22,Groups / Movements,Antisemitism,South Dakota,2024,7,2024-07,3
67259,2024-07-23,Groups / Movements,Antisemitism,South Dakota,2024,7,2024-07,3
67690,2024-09-17,Groups / Movements,Antisemitism,South Dakota,2024,9,2024-09,3
67705,2024-09-18,Groups / Movements,Antisemitism,South Dakota,2024,9,2024-09,3
67853,2024-09-28,Groups / Movements,Antisemitism,South Dakota,2024,9,2024-09,3
67117,2024-07-01,Groups / Movements,Antisemitism,Tennessee,2024,7,2024-07,3
67118,2024-07-01,Groups / Movements,Antisemitism,Tennessee,2024,7,2024-07,3
67612,2024-09-09,Groups / Movements,Antisemitism,Tennessee,2024,9,2024-09,3
67613,2024-09-09,Groups / Movements,Antisemitism,Tennessee,2024,9,2024-09,3
68447,2024-12-04,Numbers / Symbols,Antisemitism,New York,2024,12,2024-12,4
68423,2024-12-02,Incidents / Events,Antisemitism,California,2024,12,2024-12,4
68444,2024-12-04,Numbers / Symbols,Antisemitism,Maryland,2024,12,2024-12,4
68475,2024-12-05,Incidents / Events,Antisemitism,New York,2024,12,2024-12,4
70199,2024-11-29,People,Antisemitism,California,2024,11,2024-11,4
68334,2024-11-21,Slogans / Code words,Antisemitism,Washington,2024,11,2024-11,4
70200,2024-08-03,People,Antisemitism,Michigan,2024,8,2024-08,3
70201,2024-08-10,People,Antisemitism,Michigan,2024,8,2024-08,3
70202,2024-08-17,People,Antisemitism,Michigan,2024,8,2024-08,3
70203,2024-08-24,People,Antisemitism,Michigan,2024,8,2024-08,3
70204,2024-08-31,People,Antisemitism,Michigan,2024,8,2024-08,3
70205,2024-09-07,People,Antisemitism,Michigan,2024,9,2024-09,3
70206,2024-09-14,People,Antisemitism,Michigan,2024,9,2024-09,3
70207,2024-09-21,People,Antisemitism,Michigan,2024,9,2024-09,3
70208,2024-09-28,People,Antisemitism,Michigan,2024,9,2024-09,3
68113,2024-10-05,People,Antisemitism,Michigan,2024,10,2024-10,4
67968,2024-10-12,People,Antisemitism,Michigan,2024,10,2024-10,4
68013,2024-10-19,People,Antisemitism,Michigan,2024,10,2024-10,4
68041,2024-10-26,People,Antisemitism,Michigan,2024,10,2024-10,4
68189,2024-11-02,People,Antisemitism,Michigan,2024,11,2024-11,4
68236,2024-11-09,People,Antisemitism,Michigan,2024,11,2024-11,4
68293,2024-11-16,People,Antisemitism,Michigan,2024,11,2024-11,4
70209,2024-11-23,People,Antisemitism,Michigan,2024,11,2024-11,4
70210,2024-11-30,People,Antisemitism,Michigan,2024,11,2024-11,4
68439,2024-12-03,Numbers / Symbols,Antisemitism,Massachusetts,2024,12,2024-12,4
70211,2024-11-27,Key Concepts / Definitions,Antisemitism,New York,2024,11,2024-11,4
68442,2024-12-04,Numbers / Symbols,Antisemitism,California,2024,12,2024-12,4
68356,2024-11-27,People,Antisemitism,California,2024,11,2024-11,4
68478,2024-12-05,Numbers / Symbols,Antisemitism,Washington,2024,12,2024-12,4
68357,2024-11-27,Slogans / Code words,Antisemitism,Maryland,2024,11,2024-11,4
68436,2024-12-03,Slogans / Code words,Antisemitism,Florida,2024,12,2024-12,4
70212,2024-12-06,Numbers / Symbols,Antisemitism,Connecticut,2024,12,2024-12,4
70213,2024-12-06,People,Antisemitism,California,2024,12,2024-12,4
68491,2024-12-06,Slogans / Code words,Antisemitism,Michigan,2024,12,2024-12,4
70214,2024-08-04,Incidents / Events,Antisemitism,Virginia,2024,8,2024-08,3
70215,2024-11-13,People,Antisemitism,New York,2024,11,2024-11,4
68526,2024-12-09,Numbers / Symbols,Antisemitism,Massachusetts,2024,12,2024-12,4
68527,2024-12-09,Numbers / Symbols,Antisemitism,Michigan,2024,12,2024-12,4
68534,2024-12-09,Incidents / Events,Antisemitism,Pennsylvania,2024,12,2024-12,4
68414,2024-12-01,Groups / Movements,Antisemitism,Arizona,2024,12,2024-12,4
68536,2024-12-10,"Slogans / Code words, Conspiracy Theories",Antisemitism,California,2024,12,2024-12,4
68438,2024-12-03,Numbers / Symbols,Antisemitism,Maryland,2024,12,2024-12,4
70216,2024-11-30,Groups / Movements,Antisemitism,New York,2024,11,2024-11,4
68531,2024-12-09,Incidents / Events,Antisemitism,New York,2024,12,2024-12,4
68503,2024-12-08,Groups / Movements,Antisemitism,New York,2024,12,2024-12,4
70217,2024-11-21,Numbers / Symbols,Antisemitism,New York,2024,11,2024-11,4
70218,2024-04-26,Slogans / Code words,Antisemitism,Illinois,2024,4,2024-04,2
70219,2024-04-30,Slogans / Code words,Antisemitism,New Mexico,2024,4,2024-04,2
70220,2024-04-24,Groups / Movements,Antisemitism,New Mexico,2024,4,2024-04,2
68499,2024-12-08,Incidents / Events,Antisemitism,California,2024,12,2024-12,4
68542,2024-12-10,Numbers / Symbols,Antisemitism,New York,2024,12,2024-12,4
68446,2024-12-04,Slogans / Code words,Antisemitism,New Jersey,2024,12,2024-12,4
68540,2024-12-10,Numbers / Symbols,Antisemitism,Maryland,2024,12,2024-12,4
68336,2024-11-22,Numbers / Symbols,Antisemitism,Georgia,2024,11,2024-11,4
68539,2024-12-10,Numbers / Symbols,Antisemitism,Illinois,2024,12,2024-12,4
68474,2024-12-05,Numbers / Symbols,Antisemitism,Massachusetts,2024,12,2024-12,4
68524,2024-12-09,People,Antisemitism,Maryland,2024,12,2024-12,4
68473,2024-12-05,Key Concepts / Definitions,Antisemitism,Louisiana,2024,12,2024-12,4
68546,2024-12-11,Numbers / Symbols,Antisemitism,Maine,2024,12,2024-12,4
70222,2024-12-12,"Slogans / Code words, Conspiracy Theories",Antisemitism,New York,2024,12,2024-12,4
68490,2024-12-06,Slogans / Code words,Antisemitism,Massachusetts,2024,12,2024-12,4
68547,2024-12-11,Key Concepts / Definitions,Antisemitism,Maryland,2024,12,2024-12,4
70223,2024-12-08,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,New Jersey,2024,12,2024-12,4
68441,2024-12-04,Slogans / Code words,Antisemitism,California,2024,12,2024-12,4
68525,2024-12-09,Slogans / Code words,Antisemitism,Maryland,2024,12,2024-12,4
68544,2024-12-11,Slogans / Code words,Antisemitism,California,2024,12,2024-12,4
68565,2024-12-13,People,Antisemitism,Pennsylvania,2024,12,2024-12,4
68560,2024-12-13,Slogans / Code words,Antisemitism,Maryland,2024,12,2024-12,4
70224,2024-12-09,Numbers / Symbols,Antisemitism,Connecticut,2024,12,2024-12,4
68559,2024-12-13,Numbers / Symbols,Antisemitism,Georgia,2024,12,2024-12,4
68476,2024-12-05,Numbers / Symbols,Antisemitism,Pennsylvania,2024,12,2024-12,4
68493,2024-12-06,Numbers / Symbols,Antisemitism,Washington,2024,12,2024-12,4
70226,2024-11-13,Numbers / Symbols,Antisemitism,Massachusetts,2024,11,2024-11,4
68588,2024-12-14,Slogans / Code words,Antisemitism,Maryland,2024,12,2024-12,4
68593,2024-12-15,Slogans / Code words,Antisemitism,Illinois,2024,12,2024-12,4
70227,2024-12-06,Publications,Antisemitism,New York,2024,12,2024-12,4
70228,2024-12-10,Groups / Movements,Antisemitism,Oregon,2024,12,2024-12,4
68605,2024-12-16,Numbers / Symbols,Antisemitism,New York,2024,12,2024-12,4
68550,2024-12-11,Numbers / Symbols,Antisemitism,Virginia,2024,12,2024-12,4
68541,2024-12-10,Numbers / Symbols,Antisemitism,Maryland,2024,12,2024-12,4
70229,2024-09-30,Slogans / Code words,Antisemitism,New York,2024,9,2024-09,3
70230,2024-10-03,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,New York,2024,10,2024-10,4
70231,2024-10-04,Slogans / Code words,Antisemitism,New Jersey,2024,10,2024-10,4
70232,2024-10-06,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,Washington D.C.,2024,10,2024-10,4
70233,2024-10-10,"Key Concepts / Definitions, Tactics",Antisemitism,New York,2024,10,2024-10,4
70234,2024-10-12,Slogans / Code words,Antisemitism,Illinois,2024,10,2024-10,4
70235,2024-09-16,Slogans / Code words,Antisemitism,New Jersey,2024,9,2024-09,3
70236,2024-10-15,Slogans / Code words,Antisemitism,New Jersey,2024,10,2024-10,4
70237,2024-10-24,Slogans / Code words,Antisemitism,New Jersey,2024,10,2024-10,4
70238,2024-10-25,Key Concepts / Definitions,Antisemitism,Georgia,2024,10,2024-10,4
70239,2024-09-03,Groups / Movements,Antisemitism,New York,2024,9,2024-09,3
68551,2024-12-12,Incidents / Events,Antisemitism,California,2024,12,2024-12,4
68604,2024-12-16,Numbers / Symbols,Antisemitism,New Jersey,2024,12,2024-12,4
68568,2024-12-14,Key Concepts / Definitions,Antisemitism,California,2024,12,2024-12,4
68589,2024-12-14,Numbers / Symbols,Antisemitism,New Jersey,2024,12,2024-12,4
70240,2024-12-15,Numbers / Symbols,Antisemitism,New York,2024,12,2024-12,4
68607,2024-12-16,Incidents / Events,Antisemitism,New York,2024,12,2024-12,4
68602,2024-12-16,People,Antisemitism,Missouri,2024,12,2024-12,4
68610,2024-12-17,Groups / Movements,Antisemitism,New York,2024,12,2024-12,4
68598,2024-12-16,Slogans / Code words,Antisemitism,Georgia,2024,12,2024-12,4
70241,2024-12-17,Groups / Movements,Antisemitism,Massachusetts,2024,12,2024-12,4
68617,2024-12-17,Numbers / Symbols,Antisemitism,Washington,2024,12,2024-12,4
67935,2024-10-01,Groups / Movements,Antisemitism,Colorado,2024,10,2024-10,4
67936,2024-10-01,Groups / Movements,Antisemitism,Colorado,2024,10,2024-10,4
67937,2024-10-01,Groups / Movements,Antisemitism,Michigan,2024,10,2024-10,4
67941,2024-10-01,Groups / Movements,Antisemitism,New York,2024,10,2024-10,4
67943,2024-10-01,Groups / Movements,Antisemitism,North Carolina,2024,10,2024-10,4
67944,2024-10-01,Groups / Movements,Antisemitism,Pennsylvania,2024,10,2024-10,4
67945,2024-10-01,Groups / Movements,Antisemitism,Tennessee,2024,10,2024-10,4
67946,2024-10-01,Groups / Movements,Antisemitism,Virginia,2024,10,2024-10,4
67947,2024-10-01,Groups / Movements,Antisemitism,Wisconsin,2024,10,2024-10,4
67953,2024-10-10,Groups / Movements,Antisemitism,North Carolina,2024,10,2024-10,4
68033,2024-10-22,"Slogans / Code words, Conspiracy Theories",Antisemitism,Virginia,2024,10,2024-10,4
68038,2024-10-26,Groups / Movements,Antisemitism,Alabama,2024,10,2024-10,4
68039,2024-10-26,Groups / Movements,Antisemitism,Alabama,2024,10,2024-10,4
68040,2024-10-26,Groups / Movements,Antisemitism,Maryland,2024,10,2024-10,4
68042,2024-10-26,Groups / Movements,Antisemitism,Missouri,2024,10,2024-10,4
68043,2024-10-26,Groups / Movements,Antisemitism,Missouri,2024,10,2024-10,4
68044,2024-10-26,Groups / Movements,Antisemitism,Nevada,2024,10,2024-10,4
68045,2024-10-26,Groups / Movements,Antisemitism,New Hampshire,2024,10,2024-10,4
68046,2024-10-26,Groups / Movements,Antisemitism,New York,2024,10,2024-10,4
68047,2024-10-26,Groups / Movements,Antisemitism,North Carolina,2024,10,2024-10,4
68065,2024-10-03,Groups / Movements,Antisemitism,Florida,2024,10,2024-10,4
68068,2024-10-03,Groups / Movements,Antisemitism,Mississippi,2024,10,2024-10,4
68070,2024-10-03,Groups / Movements,Antisemitism,New Hampshire,2024,10,2024-10,4
68098,2024-10-03,Groups / Movements,Antisemitism,Virginia,2024,10,2024-10,4
68099,2024-10-03,Groups / Movements,Antisemitism,Wisconsin,2024,10,2024-10,4
68049,2024-10-26,Groups / Movements,Antisemitism,South Dakota,2024,10,2024-10,4
68050,2024-10-26,Groups / Movements,Antisemitism,South Dakota,2024,10,2024-10,4
68051,2024-10-26,Groups / Movements,Antisemitism,Utah,2024,10,2024-10,4
68052,2024-10-26,Groups / Movements,Antisemitism,Virginia,2024,10,2024-10,4
68053,2024-10-26,Groups / Movements,Antisemitism,Virginia,2024,10,2024-10,4
68055,2024-10-27,Groups / Movements,Antisemitism,Illinois,2024,10,2024-10,4
68056,2024-10-27,Groups / Movements,Antisemitism,Massachusetts,2024,10,2024-10,4
68057,2024-10-27,Groups / Movements,Antisemitism,Missouri,2024,10,2024-10,4
68058,2024-10-27,Groups / Movements,Antisemitism,New York,2024,10,2024-10,4
68062,2024-10-29,Groups / Movements,Antisemitism,Michigan,2024,10,2024-10,4
68615,2024-12-17,Numbers / Symbols,Antisemitism,Texas,2024,12,2024-12,4
68552,2024-12-12,Numbers / Symbols,Antisemitism,Massachusetts,2024,12,2024-12,4
68626,2024-12-18,People,Antisemitism,Florida,2024,12,2024-12,4
68632,2024-12-18,Key Concepts / Definitions,Antisemitism,Washington D.C.,2024,12,2024-12,4
68279,2024-11-14,Slogans / Code words,Antisemitism,Pennsylvania,2024,11,2024-11,4
68611,2024-12-17,Numbers / Symbols,Antisemitism,New York,2024,12,2024-12,4
68287,2024-11-15,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,New York,2024,11,2024-11,4
68606,2024-12-16,Numbers / Symbols,Antisemitism,New York,2024,12,2024-12,4
68608,2024-12-16,People,Antisemitism,Texas,2024,12,2024-12,4
68625,2024-12-18,Tactics,Antisemitism,Connecticut,2024,12,2024-12,4
68645,2024-12-19,Slogans / Code words,Antisemitism,Virginia,2024,12,2024-12,4
70242,2024-12-19,Key Concepts / Definitions,Antisemitism,New York,2024,12,2024-12,4
68613,2024-12-17,Slogans / Code words,Antisemitism,Pennsylvania,2024,12,2024-12,4
68647,2024-12-19,Slogans / Code words,Antisemitism,Wyoming,2024,12,2024-12,4
68662,2024-12-20,Slogans / Code words,Antisemitism,Vermont,2024,12,2024-12,4
68665,2024-12-21,Slogans / Code words,Antisemitism,Michigan,2024,12,2024-12,4
68648,2024-12-20,Slogans / Code words,Antisemitism,California,2024,12,2024-12,4
68207,2024-11-05,Key Concepts / Definitions,Antisemitism,California,2024,11,2024-11,4
68668,2024-12-22,Groups / Movements,Antisemitism,Colorado,2024,12,2024-12,4
70244,2024-12-20,Groups / Movements,Antisemitism,California,2024,12,2024-12,4
70245,2024-12-06,Slogans / Code words,Antisemitism,Hawaii,2024,12,2024-12,4
68667,2024-12-22,Groups / Movements,Antisemitism,California,2024,12,2024-12,4
70246,2024-10-18,People,Antisemitism,Hawaii,2024,10,2024-10,4
68675,2024-12-23,Numbers / Symbols,Antisemitism,Louisiana,2024,12,2024-12,4
68639,2024-12-19,Numbers / Symbols,Antisemitism,Massachusetts,2024,12,2024-12,4
68654,2024-12-20,"Publications, Platforms / Sites",Antisemitism,Illinois,2024,12,2024-12,4
68637,2024-12-19,Incidents / Events,Antisemitism,Maryland,2024,12,2024-12,4
68638,2024-12-19,Numbers / Symbols,Antisemitism,Massachusetts,2024,12,2024-12,4
68679,2024-12-23,People,Antisemitism,Michigan,2024,12,2024-12,4
68636,2024-12-19,Groups / Movements,Antisemitism,California,2024,12,2024-12,4
68620,2024-12-18,Groups / Movements,Antisemitism,California,2024,12,2024-12,4
68622,2024-12-18,Groups / Movements,Antisemitism,California,2024,12,2024-12,4
68624,2024-12-18,Key Concepts / Definitions,Antisemitism,California,2024,12,2024-12,4
68621,2024-12-18,Groups / Movements,Antisemitism,California,2024,12,2024-12,4
68687,2024-12-23,Numbers / Symbols,Antisemitism,Oregon,2024,12,2024-12,4
70247,2024-12-23,Slogans / Code words,Antisemitism,New York,2024,12,2024-12,4
68701,2024-12-24,Slogans / Code words,Antisemitism,New York,2024,12,2024-12,4
68704,2024-12-25,Groups / Movements,Antisemitism,California,2024,12,2024-12,4
70248,2024-09-10,Publications,Antisemitism,New Jersey,2024,9,2024-09,3
68528,2024-12-09,Groups / Movements,Antisemitism,New Jersey,2024,12,2024-12,4
68726,2024-12-26,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,Colorado,2024,12,2024-12,4
68723,2024-12-26,"Slogans / Code words, Conspiracy Theories",Antisemitism,Arizona,2024,12,2024-12,4
68627,2024-12-18,Key Concepts / Definitions,Antisemitism,Minnesota,2024,12,2024-12,4
70249,2024-12-24,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,Texas,2024,12,2024-12,4
70250,2024-10-16,Key Concepts / Definitions,Antisemitism,New Jersey,2024,10,2024-10,4
70251,2024-10-17,Tactics,Antisemitism,New Jersey,2024,10,2024-10,4
70252,2024-10-07,Key Concepts / Definitions,Antisemitism,New Jersey,2024,10,2024-10,4
70253,2024-09-24,People,Antisemitism,New Jersey,2024,9,2024-09,3
68183,2024-11-01,Numbers / Symbols,Antisemitism,New Jersey,2024,11,2024-11,4
68184,2024-11-01,Key Concepts / Definitions,Antisemitism,New Jersey,2024,11,2024-11,4
68286,2024-11-15,People,Antisemitism,New Jersey,2024,11,2024-11,4
70256,2024-12-12,Groups / Movements,Antisemitism,New Jersey,2024,12,2024-12,4
70257,2024-10-28,Key Concepts / Definitions,Antisemitism,Minnesota,2024,10,2024-10,4
70258,2024-10-15,Slogans / Code words,Antisemitism,Massachusetts,2024,10,2024-10,4
70259,2024-10-28,Numbers / Symbols,Antisemitism,Tennessee,2024,10,2024-10,4
70260,2024-10-28,Slogans / Code words,Antisemitism,Kentucky,2024,10,2024-10,4
70261,2024-10-27,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,Kentucky,2024,10,2024-10,4
70262,2024-10-06,Slogans / Code words,Antisemitism,Virginia,2024,10,2024-10,4
70263,2024-10-07,Slogans / Code words,Antisemitism,Texas,2024,10,2024-10,4
70264,2024-10-08,Slogans / Code words,Antisemitism,Pennsylvania,2024,10,2024-10,4
70265,2024-10-08,People,Antisemitism,New York,2024,10,2024-10,4
70266,2024-10-03,Key Concepts / Definitions,Antisemitism,Nevada,2024,10,2024-10,4
70267,2024-10-07,Slogans / Code words,Antisemitism,Florida,2024,10,2024-10,4
70268,2024-10-07,Numbers / Symbols,Antisemitism,New York,2024,10,2024-10,4
70269,2024-10-07,People,Antisemitism,Maryland,2024,10,2024-10,4
70270,2024-10-06,Slogans / Code words,Antisemitism,Florida,2024,10,2024-10,4
70271,2024-10-07,Key Concepts / Definitions,Antisemitism,California,2024,10,2024-10,4
70272,2024-10-03,Groups / Movements,Antisemitism,Indiana,2024,10,2024-10,4
70273,2024-10-10,Slogans / Code words,Antisemitism,Arkansas,2024,10,2024-10,4
70274,2024-10-11,Key Concepts / Definitions,Antisemitism,Illinois,2024,10,2024-10,4
70275,2024-10-11,Slogans / Code words,Antisemitism,Ohio,2024,10,2024-10,4
70276,2024-10-11,Key Concepts / Definitions,Antisemitism,Kentucky,2024,10,2024-10,4
70277,2024-09-20,Incidents / Events,Antisemitism,New York,2024,9,2024-09,3
70278,2024-10-14,Numbers / Symbols,Antisemitism,Nevada,2024,10,2024-10,4
70279,2024-10-14,Publications,Antisemitism,Indiana,2024,10,2024-10,4
70280,2024-10-13,Numbers / Symbols,Antisemitism,California,2024,10,2024-10,4
70281,2024-10-07,Slogans / Code words,Antisemitism,Pennsylvania,2024,10,2024-10,4
70282,2024-10-08,Slogans / Code words,Antisemitism,New York,2024,10,2024-10,4
70283,2024-10-15,Groups / Movements,Antisemitism,Indiana,2024,10,2024-10,4
70284,2024-10-22,Incidents / Events,Antisemitism,Ohio,2024,10,2024-10,4
70285,2024-10-22,Key Concepts / Definitions,Antisemitism,Florida,2024,10,2024-10,4
70286,2024-10-23,Slogans / Code words,Antisemitism,New York,2024,10,2024-10,4
70287,2024-10-24,Publications,Antisemitism,Ohio,2024,10,2024-10,4
70288,2024-10-20,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,Oregon,2024,10,2024-10,4
70289,2024-10-22,Incidents / Events,Antisemitism,Ohio,2024,10,2024-10,4
70290,2024-10-20,Key Concepts / Definitions,Antisemitism,Tennessee,2024,10,2024-10,4
70291,2024-10-31,Groups / Movements,Antisemitism,Wisconsin,2024,10,2024-10,4
70292,2024-10-16,Slogans / Code words,Antisemitism,New Jersey,2024,10,2024-10,4
70293,2024-10-07,Slogans / Code words,Antisemitism,California,2024,10,2024-10,4
70294,2024-10-07,Slogans / Code words,Antisemitism,California,2024,10,2024-10,4
70295,2024-10-21,Numbers / Symbols,Antisemitism,Ohio,2024,10,2024-10,4
70296,2024-10-23,Numbers / Symbols,Antisemitism,Oregon,2024,10,2024-10,4
70297,2024-10-23,Groups / Movements,Antisemitism,New Jersey,2024,10,2024-10,4
70298,2024-10-22,Groups / Movements,Antisemitism,Illinois,2024,10,2024-10,4
70299,2024-10-23,Groups / Movements,Antisemitism,Ohio,2024,10,2024-10,4
70300,2024-10-23,Numbers / Symbols,Antisemitism,Minnesota,2024,10,2024-10,4
68737,2024-12-27,Groups / Movements,Antisemitism,California,2024,12,2024-12,4
70301,2024-10-27,Slogans / Code words,Antisemitism,New Jersey,2024,10,2024-10,4
70303,2024-10-24,Slogans / Code words,Antisemitism,New York,2024,10,2024-10,4
70304,2024-09-21,Incidents / Events,Antisemitism,Tennessee,2024,9,2024-09,3
70305,2024-10-05,People,Antisemitism,Connecticut,2024,10,2024-10,4
70306,2024-10-05,Key Concepts / Definitions,Antisemitism,Virginia,2024,10,2024-10,4
70307,2024-10-07,Slogans / Code words,Antisemitism,New Jersey,2024,10,2024-10,4
70308,2024-10-20,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,New Jersey,2024,10,2024-10,4
70309,2024-10-18,Groups / Movements,Antisemitism,Pennsylvania,2024,10,2024-10,4
70310,2024-10-20,"Slogans / Code words, Conspiracy Theories",Antisemitism,Rhode Island,2024,10,2024-10,4
70311,2024-10-25,Slogans / Code words,Antisemitism,Washington D.C.,2024,10,2024-10,4
70312,2024-10-25,Numbers / Symbols,Antisemitism,California,2024,10,2024-10,4
70313,2024-10-26,Key Concepts / Definitions,Antisemitism,Michigan,2024,10,2024-10,4
70314,2024-10-01,Slogans / Code words,Antisemitism,Minnesota,2024,10,2024-10,4
70316,2024-10-17,"Slogans / Code words, Conspiracy Theories",Antisemitism,Washington,2024,10,2024-10,4
70317,2024-10-21,Slogans / Code words,Antisemitism,California,2024,10,2024-10,4
70318,2024-10-20,Numbers / Symbols,Antisemitism,Maryland,2024,10,2024-10,4
70319,2024-10-20,Key Concepts / Definitions,Antisemitism,California,2024,10,2024-10,4
70320,2024-10-22,Slogans / Code words,Antisemitism,New York,2024,10,2024-10,4
70321,2024-10-01,Slogans / Code words,Antisemitism,Virginia,2024,10,2024-10,4
70322,2024-10-02,Publications,Antisemitism,Maryland,2024,10,2024-10,4
70323,2024-10-02,Numbers / Symbols,Antisemitism,California,2024,10,2024-10,4
70324,2024-10-29,People,Antisemitism,Tennessee,2024,10,2024-10,4
70325,2024-10-25,Slogans / Code words,Antisemitism,Florida,2024,10,2024-10,4
70326,2024-10-30,Numbers / Symbols,Antisemitism,Illinois,2024,10,2024-10,4
70327,2024-10-20,Groups / Movements,Antisemitism,Tennessee,2024,10,2024-10,4
70328,2024-10-27,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,Indiana,2024,10,2024-10,4
70329,2024-10-31,People,Antisemitism,Florida,2024,10,2024-10,4
70330,2024-10-13,Groups / Movements,Antisemitism,Massachusetts,2024,10,2024-10,4
70331,2024-10-06,Slogans / Code words,Antisemitism,New York,2024,10,2024-10,4
70332,2024-10-12,Key Concepts / Definitions,Antisemitism,New York,2024,10,2024-10,4
70333,2024-10-12,Key Concepts / Definitions,Antisemitism,New York,2024,10,2024-10,4
70334,2024-08-29,Publications,Antisemitism,California,2024,8,2024-08,3
70335,2024-10-22,Slogans / Code words,Antisemitism,South Carolina,2024,10,2024-10,4
70336,2024-10-23,"Slogans / Code words, Conspiracy Theories",Antisemitism,Colorado,2024,10,2024-10,4
70337,2024-10-08,Slogans / Code words,Antisemitism,Pennsylvania,2024,10,2024-10,4
70338,2024-10-09,Groups / Movements,Antisemitism,Indiana,2024,10,2024-10,4
70339,2024-10-16,"Slogans / Code words, Conspiracy Theories",Antisemitism,Illinois,2024,10,2024-10,4
70340,2024-10-16,Slogans / Code words,Antisemitism,New York,2024,10,2024-10,4
70341,2024-10-16,Incidents / Events,Antisemitism,Pennsylvania,2024,10,2024-10,4
70342,2024-10-18,Slogans / Code words,Antisemitism,New York,2024,10,2024-10,4
70343,2024-10-29,Slogans / Code words,Antisemitism,Connecticut,2024,10,2024-10,4
70344,2024-10-29,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,New Jersey,2024,10,2024-10,4
70345,2024-10-29,Groups / Movements,Antisemitism,Wisconsin,2024,10,2024-10,4
70346,2024-10-30,Slogans / Code words,Antisemitism,Michigan,2024,10,2024-10,4
70347,2024-10-01,Groups / Movements,Antisemitism,Maryland,2024,10,2024-10,4
70348,2024-12-28,Slogans / Code words,Antisemitism,California,2024,12,2024-12,4
68761,2024-12-28,Incidents / Events,Antisemitism,Colorado,2024,12,2024-12,4
68322,2024-11-19,Slogans / Code words,Antisemitism,Florida,2024,11,2024-11,4
68706,2024-12-25,Key Concepts / Definitions,Antisemitism,Connecticut,2024,12,2024-12,4
68489,2024-12-06,Slogans / Code words,Antisemitism,Florida,2024,12,2024-12,4
70349,2024-05-24,People,Antisemitism,New Jersey,2024,5,2024-05,2
70350,2024-01-24,Numbers / Symbols,Antisemitism,New Jersey,2024,1,2024-01,1
70351,2024-03-13,Slogans / Code words,Antisemitism,New Jersey,2024,3,2024-03,1
70352,2024-01-17,Numbers / Symbols,Antisemitism,New Jersey,2024,1,2024-01,1
70353,2024-06-17,Key Concepts / Definitions,Antisemitism,New Jersey,2024,6,2024-06,2
70354,2024-01-23,Numbers / Symbols,Antisemitism,New Jersey,2024,1,2024-01,1
70355,2024-06-29,"Slogans / Code words, Key Concepts / Definitions",Antisemitism,New Jersey,2024,6,2024-06,2
70356,2024-02-05,Numbers / Symbols,Antisemitism,New Jersey,2024,2,2024-02,1
68760,2024-12-28,Numbers / Symbols,Antisemitism,California,2024,12,2024-12,4
70357,2024-12-28,People,Antisemitism,Colorado,2024,12,2024-12,4
70358,2024-10-10,Numbers / Symbols,Antisemitism,Florida,2024,10,2024-10,4
68730,2024-12-26,Slogans / Code words,Antisemitism,Minnesota,2024,12,2024-12,4
68431,2024-12-02,Numbers / Symbols,Antisemitism,Oregon,2024,12,2024-12,4
68221,2024-11-07,Groups / Movements,Antisemitism,Oregon,2024,11,2024-11,4
68364,2024-11-29,Groups / Movements,Antisemitism,Oregon,2024,11,2024-11,4
