incident_id,incident_text,top_match_term,top_match_category,top_match_score,second_match_term,second_match_score,third_match_term,third_match_score
41782,A swastika was vandalized on a bathroom stall door in a high school.,Swastika,Numbers / Symbols,0.5350434184074402,Hakenkreuz Skinheads,0.4578692615032196,Burning Neo-Nazi Symbols,0.4356323182582855
41783,A visibly Jewish individual was punched in the face.,Jersey City Kosher Market Shooting,Incidents / Events,0.46181464195251465,David Anderson,0.408540278673172,Israel Shamir,0.40844228863716125
41784,A Holocaust commemoration event was zoombombed.,Zoombombing,"Key Concepts / Definitions, Tactics",0.6345009207725525,Operation Kristallnacht,0.4746563732624054,Name the Nose tour,0.4740423858165741
41785,Swastika vandalism was found on the building of a traditionally Jewish fraternity house on a college campus.,Swastika,Numbers / Symbols,0.5106351375579834,Hakenkreuz Skinheads,0.4547443091869354,Burning Neo-Nazi Symbols,0.4545128345489502
41786,"Members of Students for Justice in Palestine at Drexel University displayed a banner on a highway overpass that stated, ""Zionism Racism.""",Zionazi,Slogans / Code words,0.5837864875793457,Stop Zionist Hate,0.5137259364128113,Open borders for Israel,0.5070967078208923
41787,"A Jewish institution received multiple antisemitic harassing text messages that contain conspiratorial threats referencing the Jewish organization, FBI, Israel, Russia and Islamic jihad.",Stop Zionist Hate,Groups / Movements,0.5310407280921936,Israel Shamir,0.521028995513916,Jew coup,0.5095330476760864
41788,Swastika graffiti was discovered on the door of a public library.,Swastika,Numbers / Symbols,0.5090462565422058,Burning Neo-Nazi Symbols,0.4560258388519287,Hakenkreuz Skinheads,0.41496041417121887
41789,An individual posted threats against the Jewish community in New Brunswick online.,John Earnest,People,0.4299679398536682,Israel Shamir,0.42823368310928345,Jewish Supremacism: My Awakening on the Jewish Question,0.4187895953655243
41790,A swastika drawn with sticky material was found on a college campus sidewalk.,Swastika,Numbers / Symbols,0.5631592273712158,Nazi Eagle,0.4632686972618103,Burning Neo-Nazi Symbols,0.4629971981048584
41791,Swastika vandalism was found on a school's playground.,Swastika,Numbers / Symbols,0.4581546187400818,Burning Neo-Nazi Symbols,0.43041902780532837,Operation Kristallnacht,0.41729944944381714
41792,"""Fuc jews nigga"" was written with chalk on a sidewalk.",Da Goyim Know,Slogans / Code words,0.491540789604187,Burning Neo-Nazi Symbols,0.46736788749694824,Runic Writing,0.467101126909256
41793,"An individual received a text message that said, ""OK fuck u jew im gonna kill u. I took a shit in ur moms mouth all sic .""",Da Goyim Know,Slogans / Code words,0.45495155453681946,The Secret Relationship Between Blacks and Jews,0.43129098415374756,Terrorgram,0.42588919401168823
41794,"Two individuals held signs on an interstate that said, ""Jews want your guns.""",Open borders for Israel,Slogans / Code words,0.45562490820884705,Ku Klux Klan (hand sign),0.4355229437351227,Florida Nationalists,0.42156094312667847
41795,"Swasitkas and the words, ""Kike,"" ""Nazi"" and ""White Power"" were vandalized in a school bathroom.",Hakenkreuz Skinheads,Groups / Movements,0.5791568756103516,Operation Kristallnacht,0.5692927241325378,Burning Neo-Nazi Symbols,0.5564231872558594
41796,"The Jewish Federation of Cleveland received an antisemitic voice message in which the caller made conspiratorial claims regarding the Jewish community, law enforcement and the Israeli security forces.",Jew coup,Slogans / Code words,0.5813835263252258,Israel Shamir,0.5623389482498169,Antisemitism,0.5456021428108215
41797,"Individuals associated with White Lives Matter, a network of anonymous white supremacists, placed stickers that read ""White people first"" and ""White Lives Matter"" on the covers of Holocaust-related bo",White Lives Matter,Slogans / Code words,0.6303576827049255,White supremacist (physical) propaganda,0.5747132897377014,HATE (symbol),0.5529792308807373
41798,A swastika was painted onto a road sign.,Swastika,Numbers / Symbols,0.6660631895065308,SS Hand Sign Symbol,0.580485999584198,Nazi Party Flag (Symbol),0.5709466338157654
41799,"An individual yelled, ""You Jewish pig. I will cut your dick off and send you back to Auschwitz and I am Jewish,"" at another person.",Brother Nathanael,People,0.527755856513977,Jew coup,0.501041054725647,Anudda Shoah,0.49884888529777527
41800,A Jewish middle school student experienced antisemitic bullying at school.,Antisemitism,Key Concepts / Definitions,0.5825579762458801,Jewish Supremacism: My Awakening on the Jewish Question,0.49217259883880615,Holocaust Denial,0.4519574046134949
41801,A swastika was drawn in pencil on a cafeteria table of a middle school.,Swastika,Numbers / Symbols,0.5410739183425903,Burning Neo-Nazi Symbols,0.45907407999038696,Syringe Swastika,0.448663592338562
41802,"Individuals associated with the Goyim Defense League distributed antisemitic propaganda that claimed, ?Every single aspect of the media agenda is Jewish.?",Goyim Defense League,Groups / Movements,0.5913476943969727,Gordon Duff,0.5383172631263733,Israel Shamir,0.5333707332611084
41803,"During a verbal altercation between a landlord and a tenant, the tenant called the landlord a ""Jew bastard"" and a ""Jew type landlord.""",Jew-ish,Slogans / Code words,0.5576225519180298,Jewish Supremacism: My Awakening on the Jewish Question,0.47463661432266235,Jew coup,0.4733918309211731
41805,"A Swastika, Iron Cross, and other hate symbols were found on the front stoop of a residential building.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.6334868669509888,Swastika,0.6175920367240906,HATE (symbol),0.5929955244064331
41806,A Jewish employee has experienced ongoing antisemitic microaggressions and harassment in the workplace.,Antisemitism,Key Concepts / Definitions,0.5719930529594421,Jewish Supremacism: My Awakening on the Jewish Question,0.5180268883705139,Henry Herskovitz,0.46265754103660583
41807,A synagogue received a threatening antisemitic message via online form submission.,Antisemitism,Key Concepts / Definitions,0.5060096979141235,Stop Zionist Hate,0.4748137593269348,Synagogue of Satan,0.4721533954143524
41808,The National Council of Jewish Women received an antisemitic email from an individual who expressed conspiracy theories about a local synagogue.,Antisemitism,Key Concepts / Definitions,0.5444013476371765,Israel Shamir,0.5268386602401733,Stop Zionist Hate,0.5116629600524902
41809,"A sign was placed on an overpass that said, ""Israel Worlds sic Cancer."" A majority of Jews report that Zionism or a positive identification with Israel is an important part of their Jewish identity.",Zionazi,Slogans / Code words,0.6687623262405396,Open borders for Israel,0.5873420834541321,Stop Zionist Hate,0.5557334423065186
41810,Swastika vandalism was found inside a commercial building that is owned by a Jewish person.,Swastika,Numbers / Symbols,0.5096765756607056,Burning Neo-Nazi Symbols,0.4372505247592926,Operation Kristallnacht,0.40776780247688293
41811,"An individual sent a message to a Hillel that said, ""Dude I am broke! Can I borrow 1000.? I hate Black people, s piccs, and greedy jews..I hate you! Fickle you kike I have enough of you money grabbing",Brother Nathanael,People,0.46731916069984436,Da Goyim Know,0.4528089165687561,Stop Zionist Hate,0.4489706754684448
41812,A swastika was drawn on a Jewish person's clipboard at work.,Swastika,Numbers / Symbols,0.5333666801452637,Burning Neo-Nazi Symbols,0.4546858072280884,Syringe Swastika,0.4215085208415985
41813,A driver with Doordash used Hitler as their name on the app.,Ernst Zundel,People,0.47236698865890503,Druck18,0.4660603404045105,"Gary ""Gerhard"" Lauck",0.4387243092060089
41814,Members of the anti-Israel and antisemitic group Witness for Peace protested outside a synagogue during Saturday prayer services.,Henry Herskovitz,People,0.4513454735279083,Patriot Prayer,0.44559869170188904,"Unity of Fields, formerly known as Palestine Action U.S",0.4412580728530884
41815,"Two middle school students shouted ""Heil Hitler"" and one raise his arm in a Nazi salute while in school.",Hitler salute,Numbers / Symbols,0.5770190358161926,Hakenkreuz Skinheads,0.4849691092967987,Sieg Heil symbol,0.48228079080581665
41816,A Jewish institution received antisemitic emails in response to an email bulletin.,Antisemitism,Key Concepts / Definitions,0.5427193641662598,Stop Zionist Hate,0.5081204771995544,The Barnes Review (TBR),0.5035152435302734
41817,An unknown person spray-painted a swastika on the front door of a business and threw a fire hydrant cap at a window of the business.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5065824389457703,Swastika,0.49294358491897583,Hakenkreuz Skinheads,0.4511699378490448
41818,A synagogue received an antisemitic harassing phone call.,Antisemitism,Key Concepts / Definitions,0.5427679419517517,Jew coup,0.5154761672019958,Synagogue of Satan,0.5145983099937439
41819,Swastika graffiti was located in a high school bathroom.,Swastika,Numbers / Symbols,0.530213475227356,Hakenkreuz Skinheads,0.5257514119148254,Burning Neo-Nazi Symbols,0.4614962041378021
41820,A building that houses a pro-Israel advocacy group was vandalized with antisemitic markings.,Zionazi,Slogans / Code words,0.5258933305740356,Antisemitism,0.51019287109375,Operation Kristallnacht,0.4912455081939697
41821,An individual yelled antisemitic remarks at their Jewish neighbor.,Antisemitism,Key Concepts / Definitions,0.5146991610527039,Zionazi,0.48596617579460144,Jewish Supremacism: My Awakening on the Jewish Question,0.4656861424446106
41822,Nazi artwork highlighting a WWII Luftwaffe pilot was found on a wall at a Denny's Restaurant.,Nazi Party Flag (Symbol),Numbers / Symbols,0.4647882282733917,Nazi Eagle,0.45314502716064453,Imperial German Flag (symbol),0.40830716490745544
41823,"A synagogue received a voice message from an individual who stated, ""I want to kill all you n------ and Jews.""",Synagogue of Satan,"Slogans / Code words, Key Concepts / Definitions",0.5852207541465759,Jew coup,0.5533610582351685,Israel Shamir,0.5389156937599182
41824,"At least five individuals held a flash demonstration at the intersection of Camino Tassajara and Blackhawk Road. They held banners that read: ""We will not forget Waukesha,"" ""White Lives Matter"" and ""W",White Pride Worldwide (WPWW),Slogans / Code words,0.461404949426651,California Blackshirts,0.4502333998680115,Stormfront,0.4388123154640198
41825,"""Death to Israel"" and ""Israelis kill children"" was written in chalk on the campus of the University of Illinois, Urbana-Champaign.",Zionazi,Slogans / Code words,0.4665129780769348,Da Goyim Know,0.4357559084892273,Israel United in Christ,0.43151164054870605
41826,A swastika was etched into a door on the campus of the University of Illinois.,Swastika,Numbers / Symbols,0.5313935875892639,Nazi Eagle,0.45455846190452576,Burning Neo-Nazi Symbols,0.4328516125679016
41827,"A Jewish Community Center received a bomb threat. The message read, ""I live near you and i want to kill you jews !! I will kill you dirty kikes this morning ! Iv placed bombs all near your building an",Operation Kristallnacht,Incidents / Events,0.5625446438789368,Jersey City Kosher Market Shooting,0.5206995606422424,Da Goyim Know,0.5056610703468323
41828,A Jewish Community Center received a bomb threat.,Colleyville Synagogue Attack,Incidents / Events,0.4445086717605591,Jersey City Kosher Market Shooting,0.41330593824386597,Operation Kristallnacht,0.4020776152610779
41829,"An individual chased multiple Jewish people with a stick. When approached by law enforcement, the individual admitted to being motivated by antisemitism.",Jewish Supremacism: My Awakening on the Jewish Question,Publications,0.5748562812805176,Jersey City Kosher Market Shooting,0.5603234171867371,David Anderson,0.5548796653747559
41830,"At least 10 individuals associated with WLM Ohio staged a demonstration, carrying various signs and a promotional banner. One sign promoted ""Europa: The Last Battle,"" another read ""Punch a Commie"" and",Christopher Cantwell,People,0.5353037118911743,Silent Aryan Warriors,0.5264019966125488,Empire State Stormers (ESS),0.5147644281387329
41831,A swastika was spray-painted on a dumpster.,Swastika,Numbers / Symbols,0.5670119524002075,Burning Neo-Nazi Symbols,0.5481083393096924,Hakenkreuz Skinheads,0.4956091642379761
41832,Antisemitic chalk graffiti was found in a public park.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.4700501561164856,Da Goyim Know,0.4405635893344879,HATE (symbol),0.43939143419265747
41833,"A student made a Nazi salute and declared, ""Heil Hitler"" in front of a Jewish classmate. When the Jewish student confronted their peer, the student said, ""I'll gas you.""",Fred Leuchter,People,0.45335298776626587,Hitler salute,0.4352044463157654,Anudda Shoah,0.4070073366165161
41834,An individual received a phone call from someone who made an antisemitic comment.,Antisemitism,Key Concepts / Definitions,0.5162925124168396,((())),0.4880918264389038,Jewish Supremacism: My Awakening on the Jewish Question,0.48715293407440186
41835,"Graffiti that included swastikas, ""Heil Hitler,"" ""KKK"" and the N-word was found painted on a sidewalk in a public park.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.5850661993026733,Hakenkreuz Skinheads,0.552814781665802,Stormfront,0.5093991756439209
41836,A Jewish Community Center received a bomb threat.,Colleyville Synagogue Attack,Incidents / Events,0.4445086717605591,Jersey City Kosher Market Shooting,0.41330593824386597,Operation Kristallnacht,0.4020776152610779
41837,"Individuals associated with the Goyim Defense League distributed antisemitic propaganda that claimed, ""Every single aspect of the COVID agenda is Jewish.""",Goyim Defense League,Groups / Movements,0.6830554604530334,Da Goyim Know,0.6482928395271301,Israel Shamir,0.6059554815292358
41838,A Hassidic Jewish school bus driver was shot at and hit with a BB gun.,Jersey City Kosher Market Shooting,Incidents / Events,0.4607360363006592,David Anderson,0.46058130264282227,Benjamin Smith,0.41433966159820557
41839,Nazi propaganda was mailed to a high school.,Ernst Zundel,People,0.46441999077796936,Operation Kristallnacht,0.4376651346683502,White supremacist (physical) propaganda,0.4296022653579712
41840,Swastikas and other offensive graffiti were found in a bathroom of a high school.,Swastika,Numbers / Symbols,0.5137282609939575,Hakenkreuz Skinheads,0.4963536858558655,Burning Neo-Nazi Symbols,0.4488416910171509
41841,An individual chased people in his neighborhood while holding knives and shouting antisemitic and racist slurs.,Richard Baumhammers,People,0.4821130633354187,David Lane,0.46879494190216064,Elliot Rodger,0.46572816371917725
41842,A teenager received a threatening antisemitic phone call from an unknown number.,((())),Numbers / Symbols,0.41981223225593567,Antisemitism,0.4014739990234375,Stop Zionist Hate,0.3937346041202545
41845,An individual made threatening comments at a Jewish Community Center.,Synagogue of Satan,"Slogans / Code words, Key Concepts / Definitions",0.4835983216762543,Jewish Supremacism: My Awakening on the Jewish Question,0.46690312027931213,Antisemitism,0.45211341977119446
41846,"During a synagogue's Tot Shabbat service, an individual stated that he would ""Destroy Reform Judaism.""",Synagogue of Satan,"Slogans / Code words, Key Concepts / Definitions",0.5248481631278992,Jewish Supremacism: My Awakening on the Jewish Question,0.5116300582885742,Jew coup,0.5038112998008728
41847,"Hillel, a Jewish student organization at Tufts University, received two calls from an unidentified individual who expressed anti-Israel sentiments.",Stop Zionist Hate,Groups / Movements,0.4566504955291748,House of Israel (HOI),0.446052223443985,Zionazi,0.41248875856399536
41848,Antisemitic graffiti was found written with charcoal on the back wall of a business establishment.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.47397375106811523,((())),0.44434142112731934,Zyklon B,0.4282941222190857
41849,"A Jewish Community Center received a bomb threat. The message said, ""I was just watching the mass shooting at the supermarket in buffalo ny by peyton and i was only upset because he killed N-words and",Jersey City Kosher Market Shooting,Incidents / Events,0.5457754731178284,David Anderson,0.4956735670566559,Colleyville Synagogue Attack,0.4894885718822479
41850,"A Jewish Community Center received two bomb threats in one day from the same individual. The threats received read, ""I was just watching the mass shooting at the supermarket in buffalo ny by peyton an",Jersey City Kosher Market Shooting,Incidents / Events,0.5509816408157349,David Anderson,0.512245237827301,Colleyville Synagogue Attack,0.4958157539367676
41851,"A Jewish Community Center received a bomb threat. The threat received reads, ""I was just watching the mass shooting at the supermarket in buffalo ny by peyton and i was only upset because he killed ni",Jersey City Kosher Market Shooting,Incidents / Events,0.5398958921432495,David Anderson,0.5010321736335754,Colleyville Synagogue Attack,0.4987908899784088
41852,Swastikas were scratched into the hood of a car.,Swastika,Numbers / Symbols,0.5310848355293274,Burning Neo-Nazi Symbols,0.5021735429763794,Hakenkreuz Skinheads,0.4765910804271698
41853,A visibly Jewish person was shot in the neck with a BB pellet gun while walking past a synagogue.,Jersey City Kosher Market Shooting,Incidents / Events,0.4529234766960144,Pittsburgh synagogue shooting,0.4415539801120758,Buffalo shooting,0.39483845233917236
41854,Two swastika were found drawn on the back of a crosswalk sign.,Swastika,Numbers / Symbols,0.6053591370582581,Arrow Cross symbol,0.5869918465614319,SS Hand Sign Symbol,0.5814141035079956
41855,A swastika was painted on the leg of a high school student during a sporting event.,Swastika,Numbers / Symbols,0.5576945543289185,Hakenkreuz Skinheads,0.4872415363788605,Burning Neo-Nazi Symbols,0.47702765464782715
41856,"A political campaign sign was vandalized with a wolfsangel, a neo-Nazi symbol.",Wolfsangel,Numbers / Symbols,0.6117190718650818,Burning Neo-Nazi Symbols,0.5982190370559692,Swastika,0.5614157915115356
41857,Swastika graffiti was found on a residential neighborhood telephone pole.,Swastika,Numbers / Symbols,0.5252870321273804,Hakenkreuz Skinheads,0.48264583945274353,Burning Neo-Nazi Symbols,0.47901710867881775
41858,A rabbi received an unsolicited text message from an individual who shared a photo of a flier from a 20th-century Zionist group saying that it was evidence that Jews were controlling Russia.,Protocols of the Elders of Zion,Publications,0.5146324038505554,Da Goyim Know,0.4517684876918793,Israel Shamir,0.4474615752696991
41859,Multiple cars in a parking lot of a synagogue were vandalized with swastikas.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.44715070724487305,Operation Kristallnacht,0.4339979588985443,Swastika,0.43146592378616333
41860,A campaign poster for a Jewish judge candidate was defaced with a Hitler mustache.,Swastika,Numbers / Symbols,0.42923182249069214,Burning Neo-Nazi Symbols,0.42252179980278015,Nazi Party Flag (Symbol),0.4158971607685089
41861,"Antisemitic and racist graffiti including the words, ""I am Hitler's grandson"" was found on playground equipment.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.52491694688797,Operation Kristallnacht,0.5197579264640808,Hakenkreuz Skinheads,0.505605936050415
41862,"A Jewish Community Center received a second bomb threat in two days. The threat received reads, ""Yesterday was just a dry run to check your security the real attack will happen at 10 am in morning on ",Jersey City Kosher Market Shooting,Incidents / Events,0.5127102732658386,Operation Kristallnacht,0.5092645287513733,Jew coup,0.497067391872406
41863,"A Jewish man's religious hat was stolen, thrown on the ground and he was asked, ""Are you Jewish?""",Jewish Question,Slogans / Code words,0.4973549544811249,Jew-ish,0.46053582429885864,Small HATS BIG problems,0.449307382106781
41864,An unknown person spray-painted a swastika on the roof of someone's house.,Swastika,Numbers / Symbols,0.484096884727478,Burning Neo-Nazi Symbols,0.4439702033996582,Hakenkreuz Skinheads,0.4328833520412445
41865,A middle school Jewish student was the target of antisemitic bullying and was physically assaulted.,Jersey City Kosher Market Shooting,Incidents / Events,0.4937116503715515,Antisemitism,0.47448229789733887,Operation Kristallnacht,0.446116179227829
41866,"A student said ""Heil Hitler"" and made a threatening statement towards a Jewish classmate.",Richard Baumhammers,People,0.4548966586589813,Muh Holocaust,0.44745221734046936,James von Brunn,0.4390433430671692
41867,A Jewish Community Center received a bomb threat.,Colleyville Synagogue Attack,Incidents / Events,0.4445086717605591,Jersey City Kosher Market Shooting,0.41330593824386597,Operation Kristallnacht,0.4020776152610779
41868,A Hillel employee received texts asking how many students would be going on a Birthright Israel trip from a person pretending to be affiliated with El Al Airlines Security at Newark Airport.,Leila Khaled ,People,0.39360156655311584,Stop Zionist Hate,0.3353484869003296,Goyim Defense League,0.32761088013648987
41869,A synagogue book club online meeting was zoombombed.,Zoombombing,"Key Concepts / Definitions, Tactics",0.7144168615341187,Colleyville Synagogue Attack,0.425644189119339,Daily Stormer Book Clubs (SBC),0.3964194655418396
41870,Stickers with swastikas were found in a residential area.,Swastika,Numbers / Symbols,0.5802857875823975,Burning Neo-Nazi Symbols,0.5673896670341492,Hakenkreuz Skinheads,0.544814944267273
41871,A swastika was scratched into a high school bathroom stall.,Swastika,Numbers / Symbols,0.5488366484642029,Hakenkreuz Skinheads,0.46133214235305786,Nazi Eagle,0.43730559945106506
41872,"A swastika and the words ""I hate Jews and btw I'm white"" and the n-word were drawn with black marker in a public space.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.6586048007011414,Swastika,0.6097477078437805,HATE (symbol),0.6043097972869873
41873,A business received an antisemitic email.,Antisemitism,Key Concepts / Definitions,0.5062992572784424,Stop Zionist Hate,0.500459611415863,Zionazi,0.4381634593009949
41874,A swastika was etched into the concrete footing of a bench on a school field.,Swastika,Numbers / Symbols,0.541634202003479,Sturmabteilung Symbol,0.4636182487010956,SS Hand Sign Symbol,0.45448288321495056
41875,Swastika graffiti was found in a park.,Swastika,Numbers / Symbols,0.5489230751991272,Hakenkreuz Skinheads,0.5153846144676208,Burning Neo-Nazi Symbols,0.5062403678894043
41876,A swastika was spray-painted on a sidewalk on the campus of Kent State University.,Swastika,Numbers / Symbols,0.5187463164329529,Hakenkreuz Skinheads,0.4674721360206604,Burning Neo-Nazi Symbols,0.4649938941001892
41877,A second-grader was bullied for being Jewish at school.,Antisemitism,Key Concepts / Definitions,0.4981124997138977,Jewish Supremacism: My Awakening on the Jewish Question,0.4570721387863159,Israel Shamir,0.45005276799201965
41878,Capital Jewish Museum was vandalized with a swastika.,Swastika,Numbers / Symbols,0.5206218957901001,Operation Kristallnacht,0.5137998461723328,Burning Neo-Nazi Symbols,0.4827388525009155
41879,A second synagogue received an antisemitic phone call.,Antisemitism,Key Concepts / Definitions,0.5103741884231567,Jew coup,0.5059689283370972,Synagogue of Satan,0.5054985284805298
41880,A synagogue received an antisemitic phone call.,Antisemitism,Key Concepts / Definitions,0.5754556655883789,Jew coup,0.5530422925949097,Synagogue of Satan,0.5448864698410034
41881,A far-right troll known to associate with extremists disrupted a Bar Mitzvah and harassed congregants.,Robert Warren Ray,People,0.5067936182022095,Major Nidal Hasan,0.5056155323982239,Christopher Cantwell,0.4983898401260376
41882,"A swastika and the word ""King"" were spray-painted in a bathroom of a high school.",Swastika,Numbers / Symbols,0.5533170700073242,Hakenkreuz Skinheads,0.5475984811782837,Burning Neo-Nazi Symbols,0.5183879733085632
41883,An individual in a retirement community experienced antisemitic harassment from an individual who vocalizes support for the Final Solution and believes that Israel is responsible for 9 11.,Antisemitism,Key Concepts / Definitions,0.5948545932769775,Gordon Duff,0.5386594533920288,Jewish Supremacism: My Awakening on the Jewish Question,0.5348013043403625
41884,A Jewish student experienced antisemitic bullying in school.,Antisemitism,Key Concepts / Definitions,0.6022290587425232,Jewish Supremacism: My Awakening on the Jewish Question,0.5248816609382629,Israel Shamir,0.4837915599346161
41885,"A student sent an antisemitic, racist and homophobic Snapchat that contained a threat to classmates.",Nikolas Cruz,"People, Incidents / Events",0.4289368987083435,Terrorgram,0.40422770380973816,Stop Zionist Hate,0.39030930399894714
41886,"During a high school baseball game, a player shouted, ""Fucking Jew.""",Jew-ish,Slogans / Code words,0.48738759756088257,Name the Nose tour,0.4646341800689697,Frazier Glenn Miller,0.46341046690940857
41888,A swastika was drawn on school property.,Swastika,Numbers / Symbols,0.6252933740615845,Burning Neo-Nazi Symbols,0.5474933385848999,Sturmabteilung Symbol,0.504912793636322
41889,An individual set objects on fire and threw them at a synagogue.,Pittsburgh synagogue shooting,Incidents / Events,0.4742271900177002,Colleyville Synagogue Attack,0.4738473892211914,Burning Neo-Nazi Symbols,0.4731331169605255
41890,The Jewish Federation of Dutchess County received antisemitic emails.,Jewish Supremacism: My Awakening on the Jewish Question,Publications,0.4628511071205139,Stop Zionist Hate,0.46224305033683777,Antisemitism,0.45375627279281616
41891,"An individual yelled ""Heil Hitler"" while driving past visibly Jewish people.",Richard Baumhammers,People,0.4686982333660126,Zionazi,0.45593225955963135,Operation Kristallnacht,0.4479876756668091
41892,The Jewish Federation of Greater Pittsburgh received an antisemitic comment on its social media.,Antisemitism,Key Concepts / Definitions,0.6018854975700378,Jewish Supremacism: My Awakening on the Jewish Question,0.5585986375808716,Stop Zionist Hate,0.5443117022514343
41893,"Individuals associated with the Goyim Defense League distributed antisemitic propaganda that read, ""Every single aspect of the Ukraine-Russian War is Jewish"" and ""Every single aspect of the media is J",Goyim Defense League,Groups / Movements,0.6212341785430908,Da Goyim Know,0.6051960587501526,Stop Zionist Hate,0.569911777973175
41894,"Graffiti including ""Kill the Jews"" and ""Let's gas all the Jews. It'll be fun"" was scrawled in 8th-grade yearbooks at a private non-Jewish school.",Burning Neo-Nazi Symbols,Numbers / Symbols,0.5816028714179993,Da Goyim Know,0.5746108889579773,Operation Kristallnacht,0.559450089931488
41895,"Individuals associated with White Lives Matter, a network of anonymous white supremacists, distributed propaganda that read: ""Make white children"" and ""End the war on white children."" Other propaganda",Europa The Last Battle,Publications,0.615311324596405,White supremacist (physical) propaganda,0.6103594303131104,Diversity = White Genocide (symbol),0.5790175199508667
41896,"Goyim Defense League, an antisemitic group, distributed propaganda that read: ""Every single aspect of the media is Jewish"" and ""Every single aspect of the Ukraine-Russia war is Jewish.""",Israel Shamir,People,0.5609490275382996,Da Goyim Know,0.5593504905700684,Goyim Defense League,0.5585913062095642
41897,Individuals associated with the Goyim Defense League drove a truck displaying antisemitic and racist messaging and harassed individuals in West Hollywood and Beverly Hills.,Goyim Defense League,Groups / Movements,0.6519806981086731,Jon Minadeo II,0.5007084012031555,Stop Zionist Hate,0.49484625458717346
41898,Swastikas and a Star of David were vandalized on residential property.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5134042501449585,Swastika,0.47543635964393616,Operation Kristallnacht,0.44660484790802
41899,Members of the anti-Israel and antisemitic group Witness for Peace protested outside a synagogue during Saturday prayer services.,Henry Herskovitz,People,0.4513454735279083,Patriot Prayer,0.44559869170188904,"Unity of Fields, formerly known as Palestine Action U.S",0.4412580728530884
41900,Three swastikas were found painted on a garbage can in a park.,Swastika,Numbers / Symbols,0.5280700922012329,Burning Neo-Nazi Symbols,0.5138195157051086,Hakenkreuz Skinheads,0.4791145920753479
41901,A swastika and the n-word were written on a sidewalk behind an elementary school.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.5349417924880981,Runic Writing,0.47909218072891235,HATE (symbol),0.4660065174102783
41902,"Individuals associated with the Goyim Defense League distributed antisemitic propaganda in Central Park that claimed, ""Every single aspect of Disney child grooming is Jewish.""",Goyim Defense League,Groups / Movements,0.5757603645324707,Da Goyim Know,0.5617638230323792,Jewish Supremacism: My Awakening on the Jewish Question,0.5014232397079468
41903,An individual threatened to shoot up the ADL New York office and included a swastika in their message.,Swastika,Numbers / Symbols,0.4640028774738312,Burning Neo-Nazi Symbols,0.4616261124610901,Richard Baumhammers,0.45295989513397217
41904,A Nazi flag was hung over a freeway overpass.,Nazi Party Flag (Symbol),Numbers / Symbols,0.5728647112846375,Imperial German Flag (symbol),0.5272056460380554,Nazi Eagle,0.5088381171226501
41905,"Stickers were found on a gasoline pump that said, "" jewbreath.""",Zyklon B,Slogans / Code words,0.5396439433097839,Jew-ish,0.5270405411720276,Jew coup,0.5250082612037659
41906,"A swastika and ""SS"" were found drawn with marker on a person's car oil filter.",Swastika,Numbers / Symbols,0.5362452864646912,SS Hand Sign Symbol,0.5284259915351868,Burning Neo-Nazi Symbols,0.5259995460510254
41907,Middle school students made Heil Hitler salutes.,Hitler salute,Numbers / Symbols,0.5904902219772339,Sieg Heil symbol,0.5147906541824341,Sturmabteilung Symbol,0.4936172664165497
41908,"Individuals associated with the neo-Nazi National Social Movement distributed propaganda with an image of a swastika that read ""Montana is being targetted by Jews promoting white genocide.""",Burning Neo-Nazi Symbols,Numbers / Symbols,0.5994827151298523,Swastika,0.5428647398948669,Operation Kristallnacht,0.5415780544281006
41909,A Jewish person was harassed in a public park by a person who implied that all Jews are responsible for corporations asking to purchase his house.,Jewish Supremacism: My Awakening on the Jewish Question,Publications,0.49491819739341736,Antisemitism,0.49460843205451965,Jersey City Kosher Market Shooting,0.4653739035129547
41910,Antisemitic and offensive graffiti were drawn on a restaurant's patio tables.,Burning Neo-Nazi Symbols,Numbers / Symbols,0.4789520800113678,HATE (symbol),0.4561060070991516,Hakenkreuz Skinheads,0.4429682493209839
41911,"While riding a bike, a Jewish person was struck by an item on the left side. The individual who threw the item then said, ""Stupid Jewish bitch"" and threw another item at the Jewish person.",Jew-ish,Slogans / Code words,0.454263836145401,Name the Nose tour,0.45196211338043213,Brother Nathanael,0.4464086592197418
41912,"Individuals associated with White Lives Matter, a network of anonymous white supremacists, distributed propaganda that read: ""Did you know that us young white women are only 2 of the world population?",Europa The Last Battle,Publications,0.6111233830451965,White supremacist (physical) propaganda,0.5495736002922058,White Lives Matter,0.5436689257621765
41913,Swastikas were drawn in front of a Jewish family's home.,Swastika,Numbers / Symbols,0.5497643351554871,Burning Neo-Nazi Symbols,0.5101542472839355,House of Israel (HOI),0.4811875522136688
